Date,Forecast
2019-07-08,127.37605698988554
2019-07-15,166.29565417053982
2019-07-22,164.22400802645095
2019-07-29,176.38450184074946
2019-08-05,188.67124453323697
2019-08-12,181.33074812420477
2019-08-19,192.69782609900548
2019-08-26,179.0882220000597
2019-09-02,184.5785812001879
2019-09-09,189.5111223592514
2019-09-16,203.7116002925502
2019-09-23,158.49407630599717
2019-09-30,188.0534942542487
2019-10-07,164.5679607966807
2019-10-14,181.7396030134544
2019-10-21,170.6057647406801
2019-10-28,162.68635967826242
2019-11-04,168.0191920746811
2019-11-11,135.63864696658516
2019-11-18,138.82838226568003
2019-11-25,137.73266419124704
2019-12-02,129.67986843266806
2019-12-09,141.4467561589421
2019-12-16,125.09487531389084
2019-12-23,105.10711679522758
2019-12-30,83.0215264376469
2020-01-06,79.32156259398573
2020-01-13,103.31424050501202
2020-01-20,110.90830798887774
2020-01-27,119.76013770963478
2020-02-03,129.9821345554326
2020-02-10,113.44999193920184
2020-02-17,120.44800323984185
2020-02-24,124.81972499910687
2020-03-02,121.38508102124554
2020-03-09,128.11462702137254
2020-03-16,125.71005053122829
2020-03-23,125.93381906233624
2020-03-30,129.66879360117852
2020-04-06,126.2801638889434
2020-04-13,124.723656695647
2020-04-20,123.27747442497913
2020-04-27,129.53495678015707
2020-05-04,131.67274795692458
2020-05-11,134.79892503772345
2020-05-18,118.64576814265259
2020-05-25,108.50947927160594
2020-06-01,120.35037053491011
2020-06-08,120.5128722645617
2020-06-15,124.0858645355383
2020-06-22,127.49030902527431
2020-06-29,128.60851291481748
2020-07-06,130.25568345284233
2020-07-13,170.0310109832495
2020-07-20,167.85552354414784
2020-07-27,180.29083454991726
2020-08-03,192.84188737440874
2020-08-10,185.33942475852896
2020-08-17,196.92303948894568
2020-08-24,182.94369756653887
2020-08-31,188.5827426099573
2020-09-07,193.6041905336804
2020-09-14,208.09420635007237
2020-09-21,161.88660610678855
2020-09-28,192.02235341286323
2020-10-05,168.07521044995872
2020-10-12,185.57748907410502
2020-10-19,174.22820650221072
2020-10-26,166.0856303140136
2020-11-02,171.5140669678434
2020-11-09,138.47538553025478
2020-11-16,141.67328559266923
2020-11-23,140.60631678145506
2020-11-30,132.3280787449547
2020-12-07,144.25961828767515
2020-12-14,127.63602924974455
2020-12-21,107.21665093223804
2020-12-28,84.70149679364332
2021-01-04,80.9176074267689
2021-01-11,105.37957655751705
2021-01-18,113.11404995715834
2021-01-25,122.13005628361513
2021-02-01,132.54144043057573
