Date,Forecast
2020-08-10,151.04244963592433
2020-08-17,151.04245366059573
2020-08-24,151.04245740068987
2020-08-31,151.0424608763288
2020-09-07,151.0424641062118
2020-09-14,151.04246710771562
2020-09-21,151.0424698969886
2020-09-28,151.0424724890372
2020-10-05,151.04247489780693
2020-10-12,151.04247713625682
2020-10-19,151.04247921643008
2020-10-26,151.04248114951798
2020-11-02,151.0424829459209
2020-11-09,151.04248461530335
2020-11-16,151.04248616664688
2020-11-23,151.0424876082977
2020-11-30,151.04248894801196
2020-12-07,151.04249019299766
2020-12-14,151.04249134995254
2020-12-21,151.04249242510127
2020-12-28,151.0424934242282
2021-01-04,151.0424943527087
2021-01-11,151.0424952155381
2021-01-18,151.04249601735822
2021-01-25,151.04249676248332
2021-02-01,151.04249745492183
